title,description,image_url,room_type,local_path
Newton Addition,"Eric Roth Photography Inspiration for a country l-shaped medium tone wood floor and brown floor eat-in kitchen remodel in Boston with a farmhouse sink, shaker cabinets, white cabinets, wood countertops, white backsplash, subway tile backsplash, stainless steel appliances and an island",https://st.hzcdn.com/fimgs/abf19aa50a3ac918_8519-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03722.jpg
Spanish themed kitchen,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 3641 - 3700 of 2,584,889 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/9401304c03f80593_8746-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03723.jpg
Natural and artificial lighting all around,"This transitional styled kitchen will never lack for light with the large window, patio doors and light fixtures all around. Large transitional u-shaped dark wood floor and brown floor kitchen photo in Other with an undermount sink, flat-panel cabinets, white cabinets, quartz countertops, white backsplash, stone slab backsplash, stainless steel appliances, an island and white countertops",https://st.hzcdn.com/fimgs/d83115070cb65ba8_1139-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03724.jpg
Woodharbor Cabinetry Selections,"Kitchen - mid-sized rustic single-wall kitchen idea in Detroit with shaker cabinets, black cabinets and wood countertops",https://st.hzcdn.com/fimgs/de616a2307a38fe0_4215-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03725.jpg
ALTATA,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 3641 - 3700 of 2,584,889 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/ef313b350edeb136_4611-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03726.jpg
Island Green Ct - Harvey Reno,"This existing client reached out to MMI Design for help shortly after the flood waters of Harvey subsided. Her home was ravaged by 5 feet of water throughout the first floor. What had been this client's long-term dream renovation became a reality, turning the nightmare of Harvey's wrath into one of the loveliest homes designed to date by MMI. We led the team to transform this home into a showplace. Our work included a complete redesign of her kitchen and family room, master bathroom, two powders, butler's pantry, and a large living room. MMI designed all millwork and cabinetry, adjusted the floor plans in various rooms, and assisted the client with all material specifications and furnishings selections. Returning these clients to their beautiful '""new"" home is one of MMI's proudest moments!",https://st.hzcdn.com/fimgs/63c1c8a00bb231f9_7544-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03727.jpg
Gull Lake Home,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 3641 - 3700 of 2,584,889 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/8a31a10c0028693d_9369-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03728.jpg
Portola,"Kitchen - transitional l-shaped dark wood floor and brown floor kitchen idea in San Francisco with an undermount sink, recessed-panel cabinets, gray cabinets, white backsplash, stone slab backsplash, an island and gray countertops",https://st.hzcdn.com/fimgs/610105b10d6ff5ab_5744-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03729.jpg
Custom Hood and White Herringbone Backsplash,"This kitchen has everything you'd need for cooking a large family meal - double wall ovens, a KitchenAid range with a custom made hood and plenty of counter space! 

Photos by Chris Veith.",https://st.hzcdn.com/fimgs/47a1a1650c741780_9737-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03730.jpg
Whorton,"Kitchen - contemporary l-shaped light wood floor and beige floor kitchen idea in Other with a farmhouse sink, flat-panel cabinets, light wood cabinets, gray backsplash, paneled appliances, an island and gray countertops",https://st.hzcdn.com/fimgs/60c1bedd08127b4e_9888-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03731.jpg
New Construction,Minimalist eat-in kitchen photo in San Francisco with flat-panel cabinets and black appliances,https://st.hzcdn.com/fimgs/7921b1a109c46152_7654-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03732.jpg
Honed Wicked White Quartzite Backsplash & Royale Blanc Counters,"Wide shot of a modern neutral kitchen, with Royale Blanc HanStone quartz countertops and honed Wicked White quartzite backsplash. Example of a transitional eat-in kitchen design in Boston with recessed-panel cabinets, beige cabinets, quartz countertops, gray backsplash, stone slab backsplash, stainless steel appliances, a peninsula, white countertops and an undermount sink",https://st.hzcdn.com/fimgs/38f1b681025eb478_2889-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03733.jpg
Quintessential Manhattan Beach,"This was a gut remodel of a 1950’s 3 bedroom, 2 bath, 1200-square-foot home. The main house was composed of two bedrooms with one bathroom, and a separate studio unit with a full bathroom was located in the backyard. The new owners, a family of 4, wanted to remove the studio unit and increase the square footage of the main house to include a new master suite, family room, and powder room while leaving enough space for the possible addition of a pool in the backyard down the road. We also expanded the kitchen and remodeled the kids’ shared bathroom.

White Sands advised during the architectural stage of the project to perfect the layout and ensure enough space was carved out for the new kitchen, family room, and master bedroom. We designed a modified galley kitchen with a large eat-in island in the center. Custom cabinetry was key in making the layout work. To provide ample storage, we created a European-style larder pantry, which is flanked by full-height glass hutches and appliance garages to keep countertop gadgets concealed. The family room is anchored by a new fireplace, complete with custom built-ins flanking each side. The client’s goal for the overall aesthetic is very simple, classic coastal cottage. They wanted cutesy charm. They did not want anything fussy or fancy, requesting selections to be pared down and approachable. All tile and counter finishes selected were in timeless shapes and color palettes. We brought in color and personality with the accessories- cabinet hardware, mirrors, wallcoverings, and styling accessories.",https://st.hzcdn.com/fimgs/7ae16ee90fb84c5e_8732-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03734.jpg
Port Royal,"Large tuscan l-shaped terra-cotta tile kitchen photo in Miami with white backsplash, an undermount sink, raised-panel cabinets, gray cabinets, copper countertops, ceramic backsplash, stainless steel appliances and an island",https://st.hzcdn.com/fimgs/ac21e83902e6ba72_0278-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03735.jpg
Chatham Residence,"Richard Mandelkorn Large beach style l-shaped light wood floor and beige floor enclosed kitchen photo in Boston with recessed-panel cabinets, white cabinets, white backsplash, subway tile backsplash, stainless steel appliances, marble countertops, an island and green countertops",https://st.hzcdn.com/fimgs/95d1217f02ab80da_7509-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03736.jpg
kitchen 126,"Example of a large 1960s u-shaped cement tile floor and gray floor enclosed kitchen design in Los Angeles with an undermount sink, flat-panel cabinets, medium tone wood cabinets, quartzite countertops, blue backsplash, glass tile backsplash, stainless steel appliances and an island",https://st.hzcdn.com/fimgs/893166bc0a2ece4b_5445-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03737.jpg
Small Spaces & Galleys,"Inspiration for a mid-sized contemporary u-shaped eat-in kitchen remodel in Other with stainless steel appliances, white backsplash and a peninsula",https://st.hzcdn.com/fimgs/2a21097807a3a9f1_3993-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03738.jpg
Lake Calhoun Organic Modern,"Builder: John Kraemer & Sons | Photography: Landmark Photography Example of a small minimalist concrete floor kitchen design in Minneapolis with flat-panel cabinets, medium tone wood cabinets, limestone countertops, beige backsplash, stainless steel appliances and an island",https://st.hzcdn.com/fimgs/0aa114c907714768_3862-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03739.jpg
Timberframe Lake Escape,"Built by Old Hampshire Designs, Inc. 
John W. Hession, Photographer Example of a mid-sized mountain style l-shaped light wood floor and beige floor open concept kitchen design in Boston with an undermount sink, shaker cabinets, dark wood cabinets, stainless steel appliances, an island, granite countertops, brown backsplash and brick backsplash",https://st.hzcdn.com/fimgs/54810aab08a72783_3988-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03740.jpg
"Transitional Kitchen with Wood Island, Brass Accents, and Bay Window","This transitional kitchen combines warm wood tones with clean, timeless details. A wood island with storage and brass hardware anchors the space, paired with off-white stone countertops and counter stools featuring brass legs and black leather seats. White peripheral cabinetry and a stainless steel French-door refrigerator provide a crisp, functional backdrop, while a glossy gray subway tile backsplash and iron-and-glass pendants add subtle contrast. Sheer bamboo Roman shades softly filter light from the bay window above the sink, creating a bright, inviting kitchen perfect for both cooking and entertaining. Photo by Suzanna Scott.",https://st.hzcdn.com/fimgs/db41517a0bbd0376_2124-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03741.jpg
SeaThru,"SeaThru is a new, waterfront, modern home. SeaThru was inspired by the mid-century modern homes from our area, known as the Sarasota School of Architecture.

This homes designed to offer more than the standard, ubiquitous rear-yard waterfront outdoor space. A central courtyard offer the residents a respite from the heat that accompanies west sun, and creates a gorgeous intermediate view fro guest staying in the semi-attached guest suite, who can actually SEE THROUGH the main living space and enjoy the bay views. 

Noble materials such as stone cladding, oak floors, composite wood louver screens and generous amounts of glass lend to a relaxed, warm-contemporary feeling not typically common to these types of homes. 

Photos by Ryan Gamma Photography",https://st.hzcdn.com/fimgs/f7b101300b47da42_3303-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03742.jpg
"Kitchen Remodel- Irvine, CA","Enclosed kitchen - large transitional u-shaped ceramic tile and beige floor enclosed kitchen idea in Orange County with an undermount sink, recessed-panel cabinets, black cabinets, granite countertops, beige backsplash, stone tile backsplash, stainless steel appliances and an island",https://st.hzcdn.com/fimgs/1d21c22903a0c7f9_3978-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03743.jpg
kitchen with industrial touches,"Inspiration for a transitional l-shaped kitchen remodel in Seattle with a farmhouse sink, shaker cabinets, white cabinets, multicolored backsplash, matchstick tile backsplash, stainless steel appliances and an island",https://st.hzcdn.com/fimgs/2111da9a03dfffcd_9604-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_03744.jpg
